"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-BH-A0W3-01A-11R-A109-07",4801358.19502,88023.8355138,0,261692.240936,64103.881663,1689748.60943,39782.5926666,57.8020014405,361552.050062,112077.941337,324073.68514,134557.587347,209936.534266,149835.212224,49064.5888335,263445.71891,7629.53063689,1117284.26183,1664.96987736,497485.549075,334977.315146,113579.121802,244712.721344,108346.353158,423620.889767,439116.279481,2016723.7893,99.9969050958,399035.409104,89367.5113924,489113.571197,115617.573922,295835.899804,192422.706815,244481.848463,263019.746052,0,2782.82347613,5542.86772604,2920962.41553,398468.733223,52415.1992855,1294498.68033,257109.077099,152293.22299,235880.029459,245263.074896,283388.265944,127581.318864,172926.861626,4711.16913637,5958.58638015,6621.12818943,0,0,0,0,0,0,0,0,0,3856.49221181,0,0,8484.28286599,0,0,0,0
"TCGA-BH-A0HF-01A-11R-A056-07",5787384.55216,166116.851299,2076.95841901,362320.678308,60525.936446,728484.114334,59015.0256332,13566.0617199,140296.512326,65640.7250101,202636.061248,490683.2432,290491.229067,78531.7530312,128880.104671,352319.774771,20169.9333695,433904.811667,21838.5800799,843171.584624,937208.25611,121545.612678,205250.731497,117735.793521,373323.673122,711706.855953,3475802.26812,4444.15931917,618914.335371,145367.473591,318019.311246,69079.9455718,205935.851624,194990.767433,347106.724112,199982.21699,3512.56090363,3656.91710625,27531.1994735,1600340.15369,250769.089733,273585.292269,952982.248668,307188.006906,144885.407506,178917.615456,203270.593122,112683.272928,131634.514753,98479.8294441,10098.8183723,117275.789211,3306.32126528,0,0,10591.7617277,0,0,0,0,0,0,0,0,0,0,0,0,0,11949.6798979
"TCGA-AO-A12E-01A-11R-A10J-07",4882475.90485,95680.2200234,384.002199565,372131.467128,60696.337202,1659082.04965,103117.067189,728.441184774,255992.336067,64253.9667156,217702.065328,470419.888907,250743.870183,114255.196692,158594.147457,321380.360748,3770.58952292,827791.642689,5528.73195402,665706.935047,421088.446309,149156.279955,152082.499954,122925.682256,467428.14565,355243.821509,3221849.52685,270.042048247,612236.053006,140691.608441,589927.85252,26283.9222611,220749.459622,153942.914167,332954.405955,157703.134903,0,34103.2763229,38053.3468894,1262039.16228,303867.185065,339346.542848,1089474.61047,379219.58513,127661.26016,172984.20672,141647.408588,242607.393015,119599.980112,127677.958616,1310.17938356,8524.17522916,5405.69735552,0,0,0,0,0,0,0,0,0,0,0,0,5091.52007332,0,0,0,3590.17441067
"TCGA-BH-A1FG-01A-11R-A13Q-07",6452599.29815,112289.246883,267.8526916,305652.400877,52440.5223659,1075261.7563,70082.8645796,48.3913230148,190386.472176,40626.3675851,165387.127628,127783.833623,158142.652099,49847.9960091,51631.2682389,168186.0268,9581.06308517,470444.597403,3345.35523909,796112.94601,1320277.60419,82960.6690778,163998.813425,77144.1100215,257171.850335,205270.737902,3812945.82978,293.007827589,791708.698836,104201.532492,462530.428421,26628.9191171,294849.6725,347641.007271,136137.32801,148040.772896,100966.430633,2084.51775326,2474.90117642,1414489.84375,534559.452288,44095.0754956,1514089.9305,426589.765097,130150.335571,360071.555837,222757.828183,320371.23203,364895.570735,101658.215832,2597.36642917,18089.5229074,1546.92552661,0,0,0,0,0,0,0,0,0,0,0,0,3551.48318817,0,0,0,5008.50193203
"TCGA-BH-A0BW-01A-11R-A115-07",3119533.66048,147049.809545,1116.36785996,93674.5461202,127846.672359,351787.197707,63603.6198297,44.8194261735,247731.238754,216524.396622,268327.229267,210088.148633,365969.701764,94337.5279127,112016.379671,184404.887995,6350.89867935,493039.299009,1549.21267721,929995.493137,786884.165374,175927.598865,338972.501386,360105.984615,508612.291166,480150.97062,1278683.05476,5350.06508034,295080.568544,393873.393417,708397.303467,78296.3976194,210210.533856,364616.951689,377216.689084,139136.851627,5542.21136213,794.975076112,15185.970112,883678.068238,255037.153928,133497.337284,1873707.28106,519753.088548,71717.0448206,376757.567529,210449.719005,665293.441978,106256.500916,97760.4615776,8107.92359084,11107.2978389,9372.52511423,0,0,12335.0191193,0,0,0,0,4256.79091175,0,0,0,0,9868.01529542,0,3230.60024553,0,0
"TCGA-E2-A15S-01A-11R-A115-07",4667057.28801,220482.546735,6584.02025364,71263.0113151,57411.9361623,1472049.46086,34343.888099,180.226522751,188421.122486,205632.350951,372963.066946,124756.838947,137867.283203,295176.537384,40561.8537849,242450.816319,32254.8968058,742864.608008,5191.37268615,2621440.23252,316080.473916,285337.642438,512507.756859,61791.9913102,113529.813334,445814.558057,6917030.75092,685.938322079,432851.298179,63822.2827154,569384.413467,32901.1049065,124105.128789,117003.267005,50772.7121566,132335.148215,0,4886.42978168,2765.22404467,2938330.54985,313205.961997,79130.5752709,745887.125482,53844.9350912,180063.736558,133107.816759,309856.225369,285971.245845,356244.111011,71640.7961629,22356.5742462,15951.5466329,26598.009235,0,0,3306.74708676,0,0,0,0,0,0,2404.90697219,0,0,0,0,0,0,0
"TCGA-D8-A73W-01A-22R-A352-07",5801919.38834,125273.695937,0,199139.279855,122952.042906,1061256.61835,37706.0298196,108.860541876,163636.997338,79913.6815257,177955.717514,192692.576327,207006.659941,105335.357314,63140.9408072,86278.2042689,3380.93254942,647136.973876,4076.40521266,295272.188318,229248.160738,134998.86752,113788.31858,161400.721656,350115.160928,775081.553712,2114084.81891,1506.62150145,420066.637063,267739.032314,513844.888186,33993.1985671,235627.610577,207454.745687,421575.602177,195352.023913,439308.741499,896.485013288,9116.79452391,1094714.65956,267644.033436,746610.178727,673365.293725,483664.223406,257111.205279,280063.509632,134595.762411,165108.037286,159868.675475,136240.319246,6167.61583479,17059.7302672,15224.7601434,0,0,9986.7176655,0,0,0,0,15508.7850805,0,0,0,3994.6870662,3994.6870662,0,3923.35336859,0,33801.1982525
"TCGA-BH-A0DH-01A-11R-A084-07",2993874.82763,76308.0052302,0,545715.506996,44058.7414065,300082.471546,66032.3079318,559.575597519,193642.294596,51932.6106045,271021.835966,97865.5041973,129211.078138,66387.7352519,66573.4497026,168398.567389,987.443178817,962095.090859,2832.93314082,902806.815197,398151.124318,164294.875346,89142.092049,77438.5022737,538226.207019,289800.077729,3167302.85221,264.016469347,716385.266539,97048.0173538,359665.775574,15773.9306913,175215.34945,147077.68203,241364.902645,234518.534529,499.243396632,6445.03480963,2666.73777967,1559245.96005,328670.833521,104605.504247,1831735.80281,467230.587394,68464.8540578,122594.10128,242291.673153,181721.866435,145697.389941,104706.307901,2528.18036241,15467.2854993,4200.95897052,0,0,0,0,0,0,0,0,0,0,0,0,3733.43289154,0,0,0,15795.2930027
"TCGA-EW-A6SC-01A-12R-A32P-07",5168138.26743,81826.4805993,1169.15430429,260533.638751,77749.615284,1267079.55565,380724.823232,1056.12012437,338135.304342,59760.4298353,340794.234686,431498.30969,106651.040582,129719.7643,125668.017121,201805.084365,94301.1919081,1383629.18348,10748.8359061,842278.98426,329863.26003,159291.592691,263350.99193,163531.168652,294281.927109,595117.742802,2716400.22179,1644.3698677,453071.777222,100908.860951,435138.496948,16143.4688527,271648.022941,252593.500064,320602.84874,386617.45486,1658.36280361,8162.10802898,425020.063546,1022959.7131,222038.322491,727592.658328,787649.348182,369020.130353,193069.024578,185236.675401,203831.044765,248150.344729,154203.582101,138822.819273,8817.88786234,23808.7386291,9284.27342727,0,0,0,0,0,0,0,5015.32809649,0,3523.16436531,0,0,19377.4040092,0,0,0,142100.962734
"TCGA-E2-A1II-01A-11R-A144-07",3511717.06921,171535.614194,54126.6706482,219925.097242,79700.5686583,1088127.51602,33762.5312365,204.433539959,543447.770356,163116.943269,292322.563543,173240.274054,1127320.74221,106327.773855,99309.4231933,296262.565442,22354.4315627,505779.949637,916.012034304,645775.375184,494779.658019,107408.741372,289573.874729,80403.711266,318246.852373,116831.026057,4662457.90847,11612.1010648,612912.632931,223581.582889,420697.399909,155947.234926,121547.752337,254210.979065,506790.25152,510590.015129,267.508220778,172.671266802,46875.2443688,1089876.39897,151242.816721,46007.1005044,621669.38561,479791.523549,152058.921488,208609.616903,213355.4401,266956.635743,167578.483341,135438.644486,18829.8845576,21712.8828512,5718.23648407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-AR-A0U2-01A-11R-A109-07",2481426.34281,140619.650879,1207.20211293,135849.896656,89574.4254963,927927.200763,34048.6097244,39.6541621727,356304.220341,89326.9121292,745218.982301,172221.227991,120675.83217,141728.518033,84012.2660663,322035.302918,73585.5775347,791120.688283,1446.82040276,728628.569773,524437.692891,116182.243132,133902.052247,110100.72045,438509.133718,245327.000291,2120639.26929,1783.63427231,444826.184773,82580.2391748,1103242.89807,53426.8346235,305338.54002,271915.499687,97013.1890359,150481.24513,7705.48919787,6430.69531642,7706.59863565,1012731.64328,247020.438269,70517.4116654,786148.451475,103116.21472,79619.1406239,254827.385798,180850.191098,431710.793375,307114.715805,142413.706278,31137.793704,34932.0690484,11514.2575757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-E9-A248-01A-11R-A169-07",5113077.94965,103266.437555,221.119383157,257148.936645,126891.349352,933203.95368,75856.6285539,39.9482993105,247835.823384,171822.527506,813910.050008,334363.978949,311653.768936,196696.6446,124982.946307,815675.582163,13027.2758394,406115.572372,3452.09750595,953917.667311,680732.601488,81491.0885729,240109.396081,104943.919471,434641.564074,581493.440836,4010304.91915,35349.8532735,643828.837154,96391.5155821,589088.191144,54869.9345929,363383.970488,295648.123035,259373.784551,276779.38699,4626.22285429,1214.69913497,11032.7155515,1153466.7144,275542.599285,289802.846586,1133348.14126,335359.697479,138177.880773,225265.516563,169010.931553,424174.440766,181296.713004,130643.767026,7544.38535624,48252.6814894,7662.16421846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134.64897864
